"speech","word","n","total","tf","idf","tf_idf"
"SOTU_15","may",4,6828,0.000585823081429408,0,0
"SOTU_15","meet",4,6828,0.000585823081429408,0.693147180559945,0.000406061617199734
"SOTU_15","national",4,6828,0.000585823081429408,0.693147180559945,0.000406061617199734
"SOTU_15","needs",4,6828,0.000585823081429408,0.693147180559945,0.000406061617199734
"SOTU_15","networks",4,6828,0.000585823081429408,0.693147180559945,0.000406061617199734
"SOTU_15","oil",4,6828,0.000585823081429408,0.693147180559945,0.000406061617199734
"SOTU_15","per",4,6828,0.000585823081429408,0.693147180559945,0.000406061617199734
"SOTU_15","president",4,6828,0.000585823081429408,0,0
"SOTU_15","raise",4,6828,0.000585823081429408,0,0
"SOTU_15","record",4,6828,0.000585823081429408,0.693147180559945,0.000406061617199734
"SOTU_15","said",4,6828,0.000585823081429408,0.693147180559945,0.000406061617199734
"SOTU_15","sanctions",4,6828,0.000585823081429408,0.693147180559945,0.000406061617199734
"SOTU_15","scientists",4,6828,0.000585823081429408,0.693147180559945,0.000406061617199734
"SOTU_15","see",4,6828,0.000585823081429408,0,0
"SOTU_15","sense",4,6828,0.000585823081429408,0.693147180559945,0.000406061617199734
"SOTU_15","spread",4,6828,0.000585823081429408,0.693147180559945,0.000406061617199734
"SOTU_15","stay",4,6828,0.000585823081429408,0,0
"SOTU_15","steps",4,6828,0.000585823081429408,0,0
"SOTU_15","story",4,6828,0.000585823081429408,0.693147180559945,0.000406061617199734
"SOTU_15","tight",4,6828,0.000585823081429408,0.693147180559945,0.000406061617199734
"SOTU_15","understand",4,6828,0.000585823081429408,0.693147180559945,0.000406061617199734
"SOTU_15","veterans",4,6828,0.000585823081429408,0,0
"SOTU_15","wages",4,6828,0.000585823081429408,0.693147180559945,0.000406061617199734
"SOTU_15","war",4,6828,0.000585823081429408,0,0
"SOTU_15","way",4,6828,0.000585823081429408,0,0
"SOTU_15","well",4,6828,0.000585823081429408,0,0
"SOTU_15","west",4,6828,0.000585823081429408,0,0
"SOTU_15","which",4,6828,0.000585823081429408,0,0
"SOTU_15","woman",4,6828,0.000585823081429408,0.693147180559945,0.000406061617199734
"SOTU_15","workforce",4,6828,0.000585823081429408,0.693147180559945,0.000406061617199734
"SOTU_15","world's",4,6828,0.000585823081429408,0,0
"SOTU_15","would",4,6828,0.000585823081429408,0,0
"Selma","about",3,3690,0.000813008130081301,0,0
"Selma","again",3,3690,0.000813008130081301,0,0
"Selma","alone",3,3690,0.000813008130081301,0,0
"Selma","black",3,3690,0.000813008130081301,0,0
"Selma","built",3,3690,0.000813008130081301,0.693147180559945,0.000563534293138167
"Selma","call",3,3690,0.000813008130081301,0,0
"Selma","called",3,3690,0.000813008130081301,0.693147180559945,0.000563534293138167
"Selma","character",3,3690,0.000813008130081301,0.693147180559945,0.000563534293138167
"Selma","children",3,3690,0.000813008130081301,0,0
"Selma","civil",3,3690,0.000813008130081301,0,0
"Selma","congress",3,3690,0.000813008130081301,0,0
"Selma","courage",3,3690,0.000813008130081301,0,0
"Selma","course",3,3690,0.000813008130081301,0,0
"Selma","elected",3,3690,0.000813008130081301,0.693147180559945,0.000563534293138167
"Selma","enough",3,3690,0.000813008130081301,0,0
"Selma","equal",3,3690,0.000813008130081301,0,0
"Selma","experiment",3,3690,0.000813008130081301,0.693147180559945,0.000563534293138167
"Selma","first",3,3690,0.000813008130081301,0,0
"Selma","fought",3,3690,0.000813008130081301,0.693147180559945,0.000563534293138167
"Selma","freedom",3,3690,0.000813008130081301,0,0
"Selma","future",3,3690,0.000813008130081301,0,0
"Selma","gather",3,3690,0.000813008130081301,0.693147180559945,0.000563534293138167
"Selma","gave",3,3690,0.000813008130081301,0,0
"Selma","gay",3,3690,0.000813008130081301,0,0
"Selma","give",3,3690,0.000813008130081301,0,0
"Selma","good",3,3690,0.000813008130081301,0,0
"Selma","hard",3,3690,0.000813008130081301,0,0
"Selma","heroes",3,3690,0.000813008130081301,0.693147180559945,0.000563534293138167
"Selma","hundred",3,3690,0.000813008130081301,0.693147180559945,0.000563534293138167
"Selma","into",3,3690,0.000813008130081301,0,0
"Selma","laws",3,3690,0.000813008130081301,0,0
"Selma","leaders",3,3690,0.000813008130081301,0,0
"Selma","life",3,3690,0.000813008130081301,0,0
"Selma","lives",3,3690,0.000813008130081301,0,0
"Selma","longer",3,3690,0.000813008130081301,0,0
"Selma","look",3,3690,0.000813008130081301,0,0
"Selma","love",3,3690,0.000813008130081301,0,0
"Selma","means",3,3690,0.000813008130081301,0,0
"Selma","members",3,3690,0.000813008130081301,0,0
"Selma","might",3,3690,0.000813008130081301,0.693147180559945,0.000563534293138167
"Selma","most",3,3690,0.000813008130081301,0,0
"Selma","must",3,3690,0.000813008130081301,0,0
"Selma","nation's",3,3690,0.000813008130081301,0.693147180559945,0.000563534293138167
"Selma","never",3,3690,0.000813008130081301,0,0
"Selma","nothing's",3,3690,0.000813008130081301,0.693147180559945,0.000563534293138167
"Selma","number",3,3690,0.000813008130081301,0,0
"Selma","once",3,3690,0.000813008130081301,0,0
"Selma","others",3,3690,0.000813008130081301,0,0
"Selma","out",3,3690,0.000813008130081301,0,0
"Selma","over",3,3690,0.000813008130081301,0,0
"Selma","passed",3,3690,0.000813008130081301,0,0
"Selma","place",3,3690,0.000813008130081301,0,0
"Selma","race",3,3690,0.000813008130081301,0,0
"Selma","racial",3,3690,0.000813008130081301,0.693147180559945,0.000563534293138167
"Selma","reach",3,3690,0.000813008130081301,0,0
"Selma","rob",3,3690,0.000813008130081301,0.693147180559945,0.000563534293138167
"Selma","saw",3,3690,0.000813008130081301,0,0
"Selma","signed",3,3690,0.000813008130081301,0,0
"Selma","singing",3,3690,0.000813008130081301,0.693147180559945,0.000563534293138167
"Selma","south",3,3690,0.000813008130081301,0,0
"Selma","speak",3,3690,0.000813008130081301,0,0
"Selma","strength",3,3690,0.000813008130081301,0,0
"Selma","strong",3,3690,0.000813008130081301,0,0
"Selma","sure",3,3690,0.000813008130081301,0,0
"Selma","system",3,3690,0.000813008130081301,0,0
"Selma","tear",3,3690,0.000813008130081301,0.693147180559945,0.000563534293138167
"Selma","time",3,3690,0.000813008130081301,0,0
"Selma","truths",3,3690,0.000813008130081301,0.693147180559945,0.000563534293138167
"Selma","upon",3,3690,0.000813008130081301,0.693147180559945,0.000563534293138167
"Selma","voice",3,3690,0.000813008130081301,0,0
"Selma","vote",3,3690,0.000813008130081301,0,0
"Selma","war",3,3690,0.000813008130081301,0,0
"Selma","way",3,3690,0.000813008130081301,0,0
"Selma","we've",3,3690,0.000813008130081301,0,0
"Selma","weary",3,3690,0.000813008130081301,0.693147180559945,0.000563534293138167
"Selma","which",3,3690,0.000813008130081301,0,0
"Selma","won",3,3690,0.000813008130081301,0,0
"Selma","word",3,3690,0.000813008130081301,0.693147180559945,0.000563534293138167
"Selma","words",3,3690,0.000813008130081301,0.693147180559945,0.000563534293138167
"Selma","workers",3,3690,0.000813008130081301,0,0
"Selma","wrote",3,3690,0.000813008130081301,0,0
"SOTU_15","10",3,6828,0.000439367311072056,0.693147180559945,0.0003045462128998
"SOTU_15","11",3,6828,0.000439367311072056,0,0
"SOTU_15","access",3,6828,0.000439367311072056,0.693147180559945,0.0003045462128998
"SOTU_15","across",3,6828,0.000439367311072056,0,0
"SOTU_15","action",3,6828,0.000439367311072056,0,0
"SOTU_15","afghanistan",3,6828,0.000439367311072056,0,0
"SOTU_15","after",3,6828,0.000439367311072056,0,0
"SOTU_15","agenda",3,6828,0.000439367311072056,0.693147180559945,0.0003045462128998
"SOTU_15","alltime",3,6828,0.000439367311072056,0.693147180559945,0.0003045462128998
"SOTU_15","almost",3,6828,0.000439367311072056,0,0
"SOTU_15","america's",3,6828,0.000439367311072056,0,0
"SOTU_15","asia",3,6828,0.000439367311072056,0.693147180559945,0.0003045462128998
"SOTU_15","basic",3,6828,0.000439367311072056,0.693147180559945,0.0003045462128998
"SOTU_15","begin",3,6828,0.000439367311072056,0.693147180559945,0.0003045462128998
"SOTU_15","ben",3,6828,0.000439367311072056,0.693147180559945,0.0003045462128998
"SOTU_15","benefits",3,6828,0.000439367311072056,0.693147180559945,0.0003045462128998
"SOTU_15","between",3,6828,0.000439367311072056,0.693147180559945,0.0003045462128998
"SOTU_15","beyond",3,6828,0.000439367311072056,0.693147180559945,0.0003045462128998
"SOTU_15","bill",3,6828,0.000439367311072056,0,0
"SOTU_15","build",3,6828,0.000439367311072056,0,0
"SOTU_15","business",3,6828,0.000439367311072056,0.693147180559945,0.0003045462128998
"SOTU_15","certain",3,6828,0.000439367311072056,0,0
"SOTU_15","challenge",3,6828,0.000439367311072056,0.693147180559945,0.0003045462128998
"SOTU_15","challenges",3,6828,0.000439367311072056,0.693147180559945,0.0003045462128998
"SOTU_15","china",3,6828,0.000439367311072056,0.693147180559945,0.0003045462128998
"SOTU_15","choose",3,6828,0.000439367311072056,0,0
"SOTU_15","comes",3,6828,0.000439367311072056,0,0
"SOTU_15","commitment",3,6828,0.000439367311072056,0.693147180559945,0.0003045462128998
"SOTU_15","committed",3,6828,0.000439367311072056,0.693147180559945,0.0003045462128998
"SOTU_15","common",3,6828,0.000439367311072056,0,0
"SOTU_15","competitive",3,6828,0.000439367311072056,0.693147180559945,0.0003045462128998
"SOTU_15","construction",3,6828,0.000439367311072056,0.693147180559945,0.0003045462128998
"SOTU_15","costly",3,6828,0.000439367311072056,0.693147180559945,0.0003045462128998
"SOTU_15","countries",3,6828,0.000439367311072056,0.693147180559945,0.0003045462128998
"SOTU_15","creating",3,6828,0.000439367311072056,0.693147180559945,0.0003045462128998
"SOTU_15","defend",3,6828,0.000439367311072056,0.693147180559945,0.0003045462128998
"SOTU_15","deficits",3,6828,0.000439367311072056,0.693147180559945,0.0003045462128998
"SOTU_15","democratic",3,6828,0.000439367311072056,0,0
"SOTU_15","earn",3,6828,0.000439367311072056,0.693147180559945,0.0003045462128998
"SOTU_15","education",3,6828,0.000439367311072056,0,0
"SOTU_15","efforts",3,6828,0.000439367311072056,0,0
"SOTU_15","end",3,6828,0.000439367311072056,0.693147180559945,0.0003045462128998
"SOTU_15","everybody",3,6828,0.000439367311072056,0,0
"SOTU_15","fears",3,6828,0.000439367311072056,0.693147180559945,0.0003045462128998
"SOTU_15","finish",3,6828,0.000439367311072056,0.693147180559945,0.0003045462128998
"SOTU_15","focus",3,6828,0.000439367311072056,0.693147180559945,0.0003045462128998
"SOTU_15","foreign",3,6828,0.000439367311072056,0.693147180559945,0.0003045462128998
"SOTU_15","gay",3,6828,0.000439367311072056,0,0
"SOTU_15","globe",3,6828,0.000439367311072056,0.693147180559945,0.0003045462128998
"SOTU_15","helping",3,6828,0.000439367311072056,0.693147180559945,0.0003045462128998
"SOTU_15","her",3,6828,0.000439367311072056,0.693147180559945,0.0003045462128998
"SOTU_15","here's",3,6828,0.000439367311072056,0.693147180559945,0.0003045462128998
"SOTU_15","hope",3,6828,0.000439367311072056,0,0
"SOTU_15","idea",3,6828,0.000439367311072056,0,0
"SOTU_15","industry",3,6828,0.000439367311072056,0.693147180559945,0.0003045462128998
"SOTU_15","information",3,6828,0.000439367311072056,0.693147180559945,0.0003045462128998
"SOTU_15","internet",3,6828,0.000439367311072056,0.693147180559945,0.0003045462128998
"SOTU_15","isn't",3,6828,0.000439367311072056,0.693147180559945,0.0003045462128998
"SOTU_15","law",3,6828,0.000439367311072056,0,0
"SOTU_15","laws",3,6828,0.000439367311072056,0,0
"SOTU_15","less",3,6828,0.000439367311072056,0.693147180559945,0.0003045462128998
"SOTU_15","life",3,6828,0.000439367311072056,0,0
"SOTU_15","loans",3,6828,0.000439367311072056,0.693147180559945,0.0003045462128998
"SOTU_15","loopholes",3,6828,0.000439367311072056,0.693147180559945,0.0003045462128998
"SOTU_15","man",3,6828,0.000439367311072056,0,0
"SOTU_15","market",3,6828,0.000439367311072056,0.693147180559945,0.0003045462128998
"SOTU_15","mission",3,6828,0.000439367311072056,0,0
"SOTU_15","moment",3,6828,0.000439367311072056,0,0
"SOTU_15","months",3,6828,0.000439367311072056,0.693147180559945,0.0003045462128998
"SOTU_15","mr",3,6828,0.000439367311072056,0.693147180559945,0.0003045462128998
"SOTU_15","much",3,6828,0.000439367311072056,0,0
"SOTU_15","nothing",3,6828,0.000439367311072056,0,0
"SOTU_15","number",3,6828,0.000439367311072056,0,0
"SOTU_15","office",3,6828,0.000439367311072056,0,0
"SOTU_15","parents",3,6828,0.000439367311072056,0,0
"SOTU_15","pass",3,6828,0.000439367311072056,0.693147180559945,0.0003045462128998
"SOTU_15","percent",3,6828,0.000439367311072056,0.693147180559945,0.0003045462128998
"SOTU_15","planet",3,6828,0.000439367311072056,0.693147180559945,0.0003045462128998
"SOTU_15","possible",3,6828,0.000439367311072056,0,0
"SOTU_15","prepare",3,6828,0.000439367311072056,0.693147180559945,0.0003045462128998
"SOTU_15","prevent",3,6828,0.000439367311072056,0.693147180559945,0.0003045462128998
"SOTU_15","privacy",3,6828,0.000439367311072056,0.693147180559945,0.0003045462128998
"SOTU_15","program",3,6828,0.000439367311072056,0.693147180559945,0.0003045462128998
"SOTU_15","progress",3,6828,0.000439367311072056,0,0
"SOTU_15","quality",3,6828,0.000439367311072056,0,0
"SOTU_15","require",3,6828,0.000439367311072056,0.693147180559945,0.0003045462128998
"SOTU_15","rich",3,6828,0.000439367311072056,0.693147180559945,0.0003045462128998
"SOTU_15","risk",3,6828,0.000439367311072056,0,0
"SOTU_15","safe",3,6828,0.000439367311072056,0.693147180559945,0.0003045462128998
"SOTU_15","second",3,6828,0.000439367311072056,0.693147180559945,0.0003045462128998
"SOTU_15","served",3,6828,0.000439367311072056,0,0
"SOTU_15","shores",3,6828,0.000439367311072056,0,0
"SOTU_15","shot",3,6828,0.000439367311072056,0.693147180559945,0.0003045462128998
"SOTU_15","single",3,6828,0.000439367311072056,0,0
"SOTU_15","spend",3,6828,0.000439367311072056,0.693147180559945,0.0003045462128998
"SOTU_15","starting",3,6828,0.000439367311072056,0.693147180559945,0.0003045462128998
"SOTU_15","state",3,6828,0.000439367311072056,0.693147180559945,0.0003045462128998
"SOTU_15","stop",3,6828,0.000439367311072056,0.693147180559945,0.0003045462128998
"SOTU_15","strength",3,6828,0.000439367311072056,0,0
"SOTU_15","striving",3,6828,0.000439367311072056,0.693147180559945,0.0003045462128998
"SOTU_15","students",3,6828,0.000439367311072056,0.693147180559945,0.0003045462128998
"SOTU_15","support",3,6828,0.000439367311072056,0.693147180559945,0.0003045462128998
"SOTU_15","supporting",3,6828,0.000439367311072056,0.693147180559945,0.0003045462128998
"SOTU_15","take",3,6828,0.000439367311072056,0,0
"SOTU_15","tax",3,6828,0.000439367311072056,0.693147180559945,0.0003045462128998
"SOTU_15","taxes",3,6828,0.000439367311072056,0.693147180559945,0.0003045462128998
"SOTU_15","thanks",3,6828,0.000439367311072056,0.693147180559945,0.0003045462128998
"SOTU_15","there's",3,6828,0.000439367311072056,0,0
"SOTU_15","they've",3,6828,0.000439367311072056,0.693147180559945,0.0003045462128998
"SOTU_15","threat",3,6828,0.000439367311072056,0.693147180559945,0.0003045462128998
"SOTU_15","three",3,6828,0.000439367311072056,0.693147180559945,0.0003045462128998
"SOTU_15","told",3,6828,0.000439367311072056,0,0
"SOTU_15","took",3,6828,0.000439367311072056,0.693147180559945,0.0003045462128998
"SOTU_15","tools",3,6828,0.000439367311072056,0.693147180559945,0.0003045462128998
"SOTU_15","troops",3,6828,0.000439367311072056,0.693147180559945,0.0003045462128998
"SOTU_15","try",3,6828,0.000439367311072056,0,0
"SOTU_15","twenty",3,6828,0.000439367311072056,0.693147180559945,0.0003045462128998
"SOTU_15","veteran",3,6828,0.000439367311072056,0.693147180559945,0.0003045462128998
"SOTU_15","veto",3,6828,0.000439367311072056,0.693147180559945,0.0003045462128998
"SOTU_15","vision",3,6828,0.000439367311072056,0.693147180559945,0.0003045462128998
"SOTU_15","vote",3,6828,0.000439367311072056,0,0
"SOTU_15","wage",3,6828,0.000439367311072056,0,0
"SOTU_15","we'll",3,6828,0.000439367311072056,0.693147180559945,0.0003045462128998
"SOTU_15","without",3,6828,0.000439367311072056,0.693147180559945,0.0003045462128998
"SOTU_15","won't",3,6828,0.000439367311072056,0.693147180559945,0.0003045462128998
"SOTU_15","yet",3,6828,0.000439367311072056,0,0
"Selma","action",2,3690,0.000542005420054201,0,0
"Selma","after",2,3690,0.000542005420054201,0,0
"Selma","already",2,3690,0.000542005420054201,0,0
"Selma","america's",2,3690,0.000542005420054201,0,0
"Selma","any",2,3690,0.000542005420054201,0,0
"Selma","before",2,3690,0.000542005420054201,0,0
"Selma","behind",2,3690,0.000542005420054201,0.693147180559945,0.000375689528758778
"Selma","believed",2,3690,0.000542005420054201,0,0
"Selma","better",2,3690,0.000542005420054201,0,0
"Selma","bless",2,3690,0.000542005420054201,0,0
"Selma","born",2,3690,0.000542005420054201,0.693147180559945,0.000375689528758778
"Selma","boys",2,3690,0.000542005420054201,0.693147180559945,0.000375689528758778
"Selma","burden",2,3690,0.000542005420054201,0.693147180559945,0.000375689528758778
"Selma","bush",2,3690,0.000542005420054201,0.693147180559945,0.000375689528758778
"Selma","capacity",2,3690,0.000542005420054201,0.693147180559945,0.000375689528758778
"Selma","care",2,3690,0.000542005420054201,0,0
"Selma","celebrate",2,3690,0.000542005420054201,0.693147180559945,0.000375689528758778
"Selma","century",2,3690,0.000542005420054201,0,0
"Selma","chance",2,3690,0.000542005420054201,0,0
"Selma","citizenship",2,3690,0.000542005420054201,0.693147180559945,0.000375689528758778
"Selma","clash",2,3690,0.000542005420054201,0.693147180559945,0.000375689528758778
"Selma","closer",2,3690,0.000542005420054201,0,0
"Selma","come",2,3690,0.000542005420054201,0,0
"Selma","coming",2,3690,0.000542005420054201,0,0
"Selma","complete",2,3690,0.000542005420054201,0.693147180559945,0.000375689528758778
"Selma","constant",2,3690,0.000542005420054201,0,0
"Selma","countless",2,3690,0.000542005420054201,0,0
"Selma","country's",2,3690,0.000542005420054201,0,0
"Selma","cross",2,3690,0.000542005420054201,0.693147180559945,0.000375689528758778
"Selma","crossed",2,3690,0.000542005420054201,0.693147180559945,0.000375689528758778
"Selma","debt",2,3690,0.000542005420054201,0,0
"Selma","decide",2,3690,0.000542005420054201,0.693147180559945,0.000375689528758778
"Selma","destiny",2,3690,0.000542005420054201,0.693147180559945,0.000375689528758778
"Selma","dignity",2,3690,0.000542005420054201,0,0
"Selma","diverse",2,3690,0.000542005420054201,0.693147180559945,0.000375689528758778
"Selma","done",2,3690,0.000542005420054201,0,0
"Selma","dr",2,3690,0.000542005420054201,0.693147180559945,0.000375689528758778
"Selma","draw",2,3690,0.000542005420054201,0,0
"Selma","drew",2,3690,0.000542005420054201,0.693147180559945,0.000375689528758778
"Selma","each",2,3690,0.000542005420054201,0,0
"Selma","easier",2,3690,0.000542005420054201,0,0
"Selma","efforts",2,3690,0.000542005420054201,0,0
"Selma","endured",2,3690,0.000542005420054201,0,0
"Selma","even",2,3690,0.000542005420054201,0,0
"Selma","eventually",2,3690,0.000542005420054201,0.693147180559945,0.000375689528758778
"Selma","everything",2,3690,0.000542005420054201,0.693147180559945,0.000375689528758778
"Selma","fair",2,3690,0.000542005420054201,0,0
"Selma","fear",2,3690,0.000542005420054201,0.693147180559945,0.000375689528758778
